epoch,train_loss,test_loss,flow_mae,flow_rmse,flow_mape,lr
1,0.5101246794863562,0.18086088852710033,309.31583,406.7654422391361,10.212906489706118,0.0004986304738420684
2,0.19449086861694279,0.11064889066549669,244.34824,318.1597476111647,8.357348519063555,0.0004945369001834514
3,0.14596473436858787,0.08871921762285462,214.03406,284.8921945227703,7.231186050750675,0.0004877641290737884
4,0.11150789403136652,0.0667793410998511,180.89008,247.1682909729725,6.039599359344079,0.0004783863644106502
5,0.09524500620874328,0.06331359819475427,175.28745,240.6690300625529,5.828655161784476,0.00046650635094610973
6,0.08853324072145337,0.06273661060146539,174.99829,239.5698863979987,5.83532797605507,0.0004522542485937369
7,0.08359753606307446,0.05961741282638297,170.92897,233.5383818160304,5.680910600480849,0.00043578620636934855
8,0.07955964939228853,0.059868494879050424,170.7805,234.02963721236247,5.691381328502832,0.0004172826515897146
9,0.07814899506281368,0.05886340509337115,169.3669,232.05685254372472,5.663974337274555,0.0003969463130731183
10,0.0752689177965998,0.0610859995505896,172.42351,236.39732509590712,5.785455261827987,0.000375
11,0.07342175379320605,0.058579264904361175,171.6293,231.49608528007553,5.727877151410129,0.0003516841607689501
12,0.07192461445328578,0.05989841515400324,169.4195,234.08812443180452,5.640304711237907,0.00032725424859373687
13,0.07034740009200034,0.06039599333721471,170.04773,235.05839533773303,5.657262535245962,0.0003019779227044398
14,0.06975859933387694,0.058625869004123185,169.17796,231.58816490701764,5.66294367754649,0.0002761321158169134
15,0.06864758655803288,0.05899884861456343,171.59845,232.3236814634918,5.755854712860757,0.00025000000000000006
16,0.06665926014807955,0.05874977633357048,168.4701,231.83276232556088,5.628623105267466,0.00022386788418308668
17,0.06710990801004309,0.06022647467542844,170.77298,234.72828373994471,5.724099458601547,0.00019802207729556015
18,0.06557034753525078,0.05674490072281964,165.19223,227.84270204463428,5.498416005506912,0.00017274575140626317
19,0.06540575679672424,0.05864822940833597,169.96884,231.6323190964508,5.697657715374942,0.00014831583923104996
20,0.06516794654442437,0.058273929833288655,169.13063,230.8919863810782,5.65811888222103,0.00012500000000000006
21,0.06404746160959479,0.05605955947055874,164.12622,226.46263316218418,5.454966272259391,0.00010305368692688174
22,0.06488102425507565,0.05757396605359503,166.90755,229.50109783234154,5.563396274006957,8.271734841028553e-05
23,0.0637010472204218,0.05747937393116664,167.09064,229.312508517307,5.588836769336351,6.421379363065146e-05
24,0.06370368869460408,0.05709911680903779,166.69281,228.5527154728204,5.571527346400859,4.7745751406263163e-05
25,0.06261045412726737,0.056980899075068626,165.92392,228.31599880976367,5.538674864579519,3.3493649053890325e-05
26,0.06300127345263659,0.05676124828407563,166.28368,227.87552283264213,5.54941968072338,2.1613635589349755e-05
27,0.0627478550763885,0.05684804961264851,166.69998,228.0497050398224,5.567100785505196,1.2235870926211617e-05
28,0.06292923562341,0.05700583720063589,166.65378,228.36596007012517,5.5684693030978485,5.463099816548578e-06
29,0.0627521137196814,0.056986599307821455,166.87514,228.32742731108763,5.576487477741646,1.3695261579316497e-06
30,0.0632402120373357,0.05695571786308863,166.77995,228.26554745788948,5.571916013229621,0.0005
31,0.06607259270833366,0.05939549432102456,168.86716,233.10332506476607,5.630813782083396,0.0004996573836886434
