timestamp,actual,predict,abs_err
2025-10-13 00:00:00,2094.550048828125,2008.6,85.95004882812509
2025-10-13 01:00:00,1831.5999755859375,1759.5,72.0999755859375
2025-10-13 02:00:00,1795.4300537109375,1623.3,172.13005371093755
2025-10-13 03:00:00,1771.739990234375,1674.9,96.83999023437491
2025-10-13 04:00:00,1771.739990234375,1719.0,52.739990234375
2025-10-13 05:00:00,2268.159912109375,2004.6,263.5599121093751
2025-10-13 06:00:00,3236.0400390625,3088.6,147.4400390625001
2025-10-13 07:00:00,3821.610107421875,4148.4,326.78989257812464
2025-10-13 08:00:00,3881.659912109375,4224.4,342.74008789062464
2025-10-13 09:00:00,3881.659912109375,4158.4,276.74008789062464
2025-10-13 10:00:00,3357.570068359375,3959.2,601.6299316406248
2025-10-13 11:00:00,3357.570068359375,3674.0,316.429931640625
2025-10-13 12:00:00,3696.64990234375,3456.0,240.64990234375
2025-10-13 13:00:00,3696.64990234375,3371.9,324.7499023437499
2025-10-13 14:00:00,3405.1298828125,3330.4,74.72988281249991
2025-10-13 15:00:00,3308.739990234375,3343.9,35.16000976562509
2025-10-13 16:00:00,3308.739990234375,3423.6,114.86000976562491
2025-10-13 17:00:00,3341.469970703125,3567.8,226.33002929687518
2025-10-13 18:00:00,3411.10009765625,3756.2,345.0999023437498
2025-10-13 19:00:00,3750.5400390625,3970.3,219.75996093750018
2025-10-13 20:00:00,3950.739990234375,4103.9,153.16000976562464
2025-10-13 21:00:00,3950.739990234375,4063.7,112.96000976562482
2025-10-13 22:00:00,3442.739990234375,3458.2,15.460009765624818
2025-10-13 23:00:00,2545.2099609375,2604.8,59.59003906250018
