timestamp,actual,predict,abs_err
2025-11-02 00:00:00,1925.27001953125,1857.0,68.27001953125
2025-11-02 01:00:00,1620.18994140625,1598.0,22.18994140625
2025-11-02 02:00:00,1500.2900390625,1523.7,23.409960937500045
2025-11-02 03:00:00,1500.2900390625,1567.9,67.60996093750009
2025-11-02 04:00:00,1603.9100341796875,1622.0,18.0899658203125
2025-11-02 05:00:00,1716.219970703125,1840.9,124.68002929687509
2025-11-02 06:00:00,2552.080078125,2483.2,68.88007812500018
2025-11-02 07:00:00,3313.800048828125,3375.4,61.59995117187509
2025-11-02 08:00:00,3801.179931640625,3745.0,56.179931640625
2025-11-02 09:00:00,3856.159912109375,3918.9,62.74008789062509
2025-11-02 10:00:00,4218.93017578125,3867.7,351.2301757812502
2025-11-02 11:00:00,4218.93017578125,3665.8,553.1301757812498
2025-11-02 12:00:00,3740.050048828125,3429.5,310.550048828125
2025-11-02 13:00:00,3386.139892578125,3256.5,129.639892578125
2025-11-02 14:00:00,3347.080078125,3141.7,205.38007812500018
2025-11-02 15:00:00,3183.22998046875,3107.3,75.92998046874982
2025-11-02 16:00:00,3183.22998046875,3155.1,28.12998046875009
2025-11-02 17:00:00,3462.820068359375,3263.4,199.4200683593749
2025-11-02 18:00:00,3538.77001953125,3440.9,97.87001953124991
2025-11-02 19:00:00,3684.35009765625,3570.6,113.75009765625009
2025-11-02 20:00:00,3550.530029296875,3680.0,129.469970703125
2025-11-02 21:00:00,3550.530029296875,3569.7,19.169970703124818
2025-11-02 22:00:00,3059.530029296875,2940.2,119.33002929687518
2025-11-02 23:00:00,2297.27001953125,2214.8,82.47001953124982
