date,n_hours,mae,mape,mape_raw,mape_used,plot_path,csv_path
2025-12-16,24,200.95123392740888,7.334803749138583,7.334803749138583,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251216.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251216.csv
2025-12-17,24,86.90169169108071,3.207889999050751,3.207889999050751,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251217.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251217.csv
2025-12-18,24,161.00333251953123,5.6229402472188825,5.6229402472188825,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251218.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251218.csv
2025-12-19,24,178.0337636311849,6.042370222618412,6.042370222618412,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251219.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251219.csv
2025-12-20,24,148.61292622884113,4.914016625073084,4.914016625073084,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251220.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251220.csv
2025-12-21,24,153.09790751139323,5.8951754124585465,5.8951754124585465,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251221.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251221.csv
2025-12-22,24,90.57542215983074,3.348258438282844,3.348258438282844,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251222.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251222.csv
2025-12-23,24,233.21833292643228,8.202956016095111,8.202956016095111,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251223.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251223.csv
2025-12-24,24,104.98310852050781,3.5431115963164515,3.5431115963164515,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251224.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251224.csv
2025-12-25,24,172.5252227783203,5.84966710347049,5.84966710347049,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251225.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251225.csv
2025-12-26,24,165.7704132080078,5.120399865339018,5.120399865339018,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251226.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251226.csv
2025-12-27,24,98.05917765299482,3.9840131900051143,3.9840131900051143,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251227.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251227.csv
2025-12-28,24,184.51248575846353,6.409207658432315,6.409207658432315,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251228.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251228.csv
2025-12-29,24,174.95459086100263,6.254397460265981,6.254397460265981,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251229.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251229.csv
2025-12-30,24,216.11543172200518,8.210847103772885,8.210847103772885,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251230.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251230.csv
2025-12-31,24,166.46750895182285,5.891666853896175,5.891666853896175,24,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251231.png,d:\Junshan_Project\transformer_pkg\results\junshan_L1D_P24H_1h_transformer_nextday16h_mc_20260901_002524\compare_20251231.csv
