timestamp,actual,predict,abs_err
2025-10-28 00:00:00,1907.550048828125,1914.3,6.7499511718749545
2025-10-28 01:00:00,1751.8399658203125,1660.1,91.73996582031259
2025-10-28 02:00:00,1745.8800048828125,1573.8,172.08000488281255
2025-10-28 03:00:00,1685.469970703125,1596.2,89.26997070312495
2025-10-28 04:00:00,1685.469970703125,1661.5,23.969970703125
2025-10-28 05:00:00,2123.47998046875,1897.0,226.47998046875
2025-10-28 06:00:00,3074.72998046875,3051.5,23.22998046875
2025-10-28 07:00:00,4172.4501953125,3947.1,225.3501953125001
2025-10-28 08:00:00,4172.4501953125,4067.2,105.25019531250018
2025-10-28 09:00:00,4102.830078125,4111.1,8.269921875000364
2025-10-28 10:00:00,4092.340087890625,3915.3,177.04008789062482
2025-10-28 11:00:00,3621.419921875,3701.3,79.88007812500018
2025-10-28 12:00:00,3452.68994140625,3463.0,10.31005859375
2025-10-28 13:00:00,3452.68994140625,3345.6,107.08994140625009
2025-10-28 14:00:00,3309.639892578125,3273.1,36.53989257812509
2025-10-28 15:00:00,3349.429931640625,3245.0,104.429931640625
2025-10-28 16:00:00,3349.429931640625,3286.3,63.12993164062482
2025-10-28 17:00:00,3396.27001953125,3406.3,10.029980468750182
2025-10-28 18:00:00,3595.3798828125,3554.9,40.47988281249991
2025-10-28 19:00:00,3914.2099609375,3722.4,191.8099609374999
2025-10-28 20:00:00,4276.080078125,3933.4,342.6800781249999
2025-10-28 21:00:00,4276.080078125,3983.8,292.2800781249998
2025-10-28 22:00:00,3942.780029296875,3335.8,606.9800292968748
2025-10-28 23:00:00,2674.330078125,2499.2,175.13007812500018
