timestamp,actual,predict,abs_err
2025-10-07 00:00:00,2158.929931640625,1960.6,198.3299316406251
2025-10-07 01:00:00,1801.219970703125,1650.6,150.6199707031251
2025-10-07 02:00:00,1667.75,1554.8,112.95000000000005
2025-10-07 03:00:00,1667.75,1546.4,121.34999999999991
2025-10-07 04:00:00,1670.6500244140625,1603.0,67.6500244140625
2025-10-07 05:00:00,1925.0899658203125,1824.2,100.88996582031245
2025-10-07 06:00:00,3150.5,2622.3,528.1999999999998
2025-10-07 07:00:00,4062.320068359375,3465.0,597.320068359375
2025-10-07 08:00:00,4111.14990234375,3850.6,260.5499023437501
2025-10-07 09:00:00,4129.22998046875,3995.4,133.8299804687499
2025-10-07 10:00:00,4129.22998046875,3884.0,245.22998046875
2025-10-07 11:00:00,3832.64990234375,3626.8,205.84990234374982
2025-10-07 12:00:00,3529.909912109375,3339.1,190.8099121093751
2025-10-07 13:00:00,3525.570068359375,3143.8,381.7700683593748
2025-10-07 14:00:00,3525.389892578125,3048.8,476.5898925781248
2025-10-07 15:00:00,3525.570068359375,2999.6,525.9700683593751
2025-10-07 16:00:00,3596.280029296875,3010.5,585.780029296875
2025-10-07 17:00:00,4618.419921875,3064.7,1553.7199218750002
2025-10-07 18:00:00,4618.419921875,3144.9,1473.519921875
2025-10-07 19:00:00,4276.97998046875,3209.9,1067.07998046875
2025-10-07 20:00:00,4261.97021484375,3245.8,1016.1702148437498
2025-10-07 21:00:00,4229.06005859375,3070.7,1158.3600585937502
2025-10-07 22:00:00,3442.02001953125,2650.6,791.4200195312501
2025-10-07 23:00:00,2845.409912109375,2168.9,676.5099121093749
