timestamp,actual,predict,abs_err
2025-11-18 00:00:00,1583.6600341796875,1857.0,273.3399658203125
2025-11-18 01:00:00,1583.6600341796875,1600.6,16.93996582031241
2025-11-18 02:00:00,1643.699951171875,1562.0,81.699951171875
2025-11-18 03:00:00,1815.3199462890625,1568.1,247.2199462890626
2025-11-18 04:00:00,1879.3399658203125,1634.5,244.8399658203125
2025-11-18 05:00:00,1971.3900146484375,1835.6,135.7900146484376
2025-11-18 06:00:00,3064.60009765625,2790.9,273.7000976562499
2025-11-18 07:00:00,3726.1298828125,3913.0,186.8701171875
2025-11-18 08:00:00,3775.5,3999.0,223.5
2025-11-18 09:00:00,3726.1298828125,4037.2,311.0701171874998
2025-11-18 10:00:00,3554.510009765625,3882.0,327.489990234375
2025-11-18 11:00:00,3461.72998046875,3675.4,213.6700195312501
2025-11-18 12:00:00,3364.080078125,3474.7,110.61992187499982
2025-11-18 13:00:00,3136.030029296875,3372.5,236.469970703125
2025-11-18 14:00:00,3042.89990234375,3287.7,244.80009765624982
2025-11-18 15:00:00,3032.590087890625,3229.5,196.909912109375
2025-11-18 16:00:00,3032.590087890625,3248.8,216.20991210937518
2025-11-18 17:00:00,3108.360107421875,3354.7,246.33989257812482
2025-11-18 18:00:00,3324.64990234375,3455.2,130.55009765624982
2025-11-18 19:00:00,4087.4599609375,3589.1,498.3599609375001
2025-11-18 20:00:00,4087.4599609375,3723.7,363.7599609375002
2025-11-18 21:00:00,3852.0,3732.7,119.30000000000018
2025-11-18 22:00:00,2993.530029296875,3169.5,175.969970703125
2025-11-18 23:00:00,2338.8701171875,2348.4,9.529882812500091
