timestamp,actual,predict,abs_err
2025-10-10 00:00:00,2272.860107421875,2082.3,190.56010742187482
2025-10-10 01:00:00,1856.3699951171875,1904.1,47.73000488281241
2025-10-10 02:00:00,1749.8599853515625,1721.0,28.8599853515625
2025-10-10 03:00:00,1749.8599853515625,1729.5,20.3599853515625
2025-10-10 04:00:00,1855.8299560546875,1804.5,51.3299560546875
2025-10-10 05:00:00,2409.39990234375,2113.7,295.6999023437502
2025-10-10 06:00:00,3557.760009765625,3452.8,104.96000976562482
2025-10-10 07:00:00,4208.259765625,4494.9,286.64023437499964
2025-10-10 08:00:00,4240.27001953125,4615.7,375.4299804687498
2025-10-10 09:00:00,4208.259765625,4561.5,353.240234375
2025-10-10 10:00:00,4097.759765625,4277.7,179.94023437499982
2025-10-10 11:00:00,3736.6201171875,3982.5,245.8798828125
2025-10-10 12:00:00,3635.340087890625,3763.7,128.35991210937482
2025-10-10 13:00:00,3616.5400390625,3666.2,49.65996093749982
2025-10-10 14:00:00,3447.6298828125,3606.6,158.9701171874999
2025-10-10 15:00:00,3489.219970703125,3568.5,79.280029296875
2025-10-10 16:00:00,3489.219970703125,3613.8,124.58002929687518
2025-10-10 17:00:00,3902.6298828125,3666.1,236.5298828125001
2025-10-10 18:00:00,3910.409912109375,3774.3,136.10991210937482
2025-10-10 19:00:00,4144.240234375,3886.4,257.8402343749999
2025-10-10 20:00:00,4236.2900390625,4037.3,198.99003906249982
2025-10-10 21:00:00,4236.2900390625,4140.8,95.49003906249982
2025-10-10 22:00:00,3884.3701171875,3714.3,170.07011718749982
2025-10-10 23:00:00,2794.9599609375,2922.2,127.24003906249982
