timestamp,actual,predict,abs_err
2025-11-06 00:00:00,1916.4100341796875,1835.3,81.11003417968755
2025-11-06 01:00:00,1671.72998046875,1627.0,44.72998046875
2025-11-06 02:00:00,1534.1099853515625,1571.3,37.190014648437455
2025-11-06 03:00:00,1659.25,1617.5,41.75
2025-11-06 04:00:00,1659.25,1671.6,12.349999999999909
2025-11-06 05:00:00,2034.3199462890625,1876.7,157.61994628906245
2025-11-06 06:00:00,2839.27001953125,2872.1,32.82998046874991
2025-11-06 07:00:00,3524.1201171875,3979.3,455.1798828125002
2025-11-06 08:00:00,3740.780029296875,4091.9,351.1199707031251
2025-11-06 09:00:00,3740.780029296875,4114.6,373.81997070312536
2025-11-06 10:00:00,3608.219970703125,3988.0,379.780029296875
2025-11-06 11:00:00,3428.4599609375,3787.6,359.1400390624999
2025-11-06 12:00:00,3428.4599609375,3575.2,146.74003906249982
2025-11-06 13:00:00,3224.4599609375,3458.3,233.84003906250018
2025-11-06 14:00:00,2770.179931640625,3385.8,615.6200683593752
2025-11-06 15:00:00,2770.179931640625,3339.1,568.9200683593749
2025-11-06 16:00:00,2881.760009765625,3364.0,482.239990234375
2025-11-06 17:00:00,3629.3798828125,3420.0,209.3798828125
2025-11-06 18:00:00,3629.3798828125,3519.0,110.3798828125
2025-11-06 19:00:00,3629.3798828125,3622.1,7.279882812500091
2025-11-06 20:00:00,3784.360107421875,3745.0,39.360107421875
2025-11-06 21:00:00,3784.360107421875,3765.2,19.160107421875182
2025-11-06 22:00:00,3053.389892578125,3245.0,191.610107421875
2025-11-06 23:00:00,2420.7900390625,2312.1,108.69003906250009
