timestamp,actual,predict,abs_err
2025-10-20 00:00:00,1849.1400146484375,1896.2,47.059985351562545
2025-10-20 01:00:00,1612.5899658203125,1624.3,11.710034179687455
2025-10-20 02:00:00,1589.989990234375,1564.6,25.38999023437509
2025-10-20 03:00:00,1589.989990234375,1557.1,32.88999023437509
2025-10-20 04:00:00,1676.25,1608.4,67.84999999999991
2025-10-20 05:00:00,1943.9000244140625,1832.8,111.10002441406255
2025-10-20 06:00:00,2971.820068359375,2764.2,207.62006835937518
2025-10-20 07:00:00,3600.97998046875,3626.3,25.320019531250182
2025-10-20 08:00:00,3745.47998046875,3789.8,44.32001953125018
2025-10-20 09:00:00,3745.47998046875,3875.9,130.4200195312501
2025-10-20 10:00:00,3622.5,3765.6,143.0999999999999
2025-10-20 11:00:00,3342.010009765625,3589.6,247.5899902343749
2025-10-20 12:00:00,3181.239990234375,3392.5,211.260009765625
2025-10-20 13:00:00,3165.330078125,3273.1,107.76992187499991
2025-10-20 14:00:00,3046.510009765625,3196.1,149.5899902343749
2025-10-20 15:00:00,2981.590087890625,3177.1,195.5099121093749
2025-10-20 16:00:00,2981.590087890625,3236.7,255.10991210937482
2025-10-20 17:00:00,3367.14990234375,3372.2,5.050097656249818
2025-10-20 18:00:00,3823.60009765625,3536.4,287.2000976562499
2025-10-20 19:00:00,3823.60009765625,3730.9,92.70009765624991
2025-10-20 20:00:00,3823.60009765625,3947.9,124.29990234375009
2025-10-20 21:00:00,3811.85009765625,3913.4,101.54990234375009
2025-10-20 22:00:00,3072.550048828125,3221.8,149.24995117187518
2025-10-20 23:00:00,2549.909912109375,2466.3,83.60991210937482
