timestamp,actual,predict,abs_err
2025-12-28 00:00:00,1595.050048828125,1673.2,78.14995117187505
2025-12-28 01:00:00,1490.52001953125,1470.9,19.62001953124991
2025-12-28 02:00:00,1490.52001953125,1461.4,29.12001953124991
2025-12-28 03:00:00,1510.239990234375,1452.4,57.83999023437491
2025-12-28 04:00:00,1581.6700439453125,1499.0,82.6700439453125
2025-12-28 05:00:00,1722.9100341796875,1624.1,98.81003417968759
2025-12-28 06:00:00,2239.39990234375,2101.1,138.2999023437501
2025-12-28 07:00:00,3138.3798828125,3103.5,34.8798828125
2025-12-28 08:00:00,3656.8701171875,3565.4,91.47011718749991
2025-12-28 09:00:00,3656.8701171875,3849.4,192.5298828125001
2025-12-28 10:00:00,3415.800048828125,3826.7,410.8999511718748
2025-12-28 11:00:00,3197.699951171875,3673.1,475.4000488281249
2025-12-28 12:00:00,3153.570068359375,3430.6,277.0299316406249
2025-12-28 13:00:00,3075.6298828125,3271.8,196.17011718750018
2025-12-28 14:00:00,2802.3701171875,3162.9,360.5298828125001
2025-12-28 15:00:00,2802.3701171875,3076.4,274.0298828125001
2025-12-28 16:00:00,3217.77001953125,3077.8,139.97001953124982
2025-12-28 17:00:00,3378.909912109375,3106.4,272.5099121093749
2025-12-28 18:00:00,3486.68994140625,3247.8,238.88994140624982
2025-12-28 19:00:00,3580.3701171875,3315.5,264.8701171875
2025-12-28 20:00:00,3557.0400390625,3414.2,142.84003906250018
2025-12-28 21:00:00,3557.0400390625,3337.0,220.0400390625
2025-12-28 22:00:00,2758.969970703125,2764.0,5.030029296875
2025-12-28 23:00:00,2324.39990234375,1997.7,326.69990234374995
