timestamp,actual,predict,abs_err
2025-11-20 00:00:00,1744.969970703125,1816.9,71.93002929687509
2025-11-20 01:00:00,1620.9100341796875,1602.2,18.710034179687455
2025-11-20 02:00:00,1620.9100341796875,1556.5,64.4100341796875
2025-11-20 03:00:00,1649.8499755859375,1564.2,85.64997558593745
2025-11-20 04:00:00,1656.0,1640.8,15.200000000000045
2025-11-20 05:00:00,2016.06005859375,1873.1,142.9600585937501
2025-11-20 06:00:00,3497.89990234375,3020.2,477.6999023437502
2025-11-20 07:00:00,3851.820068359375,3940.4,88.57993164062509
2025-11-20 08:00:00,4010.06005859375,4014.5,4.43994140625
2025-11-20 09:00:00,4010.06005859375,4073.0,62.93994140625
2025-11-20 10:00:00,3653.070068359375,3909.5,256.429931640625
2025-11-20 11:00:00,3323.389892578125,3709.4,386.0101074218751
2025-11-20 12:00:00,3287.0400390625,3522.1,235.0599609374999
2025-11-20 13:00:00,3323.389892578125,3403.1,79.71010742187491
2025-11-20 14:00:00,3310.3701171875,3319.6,9.229882812499909
2025-11-20 15:00:00,3310.3701171875,3312.1,1.729882812499909
2025-11-20 16:00:00,3310.3701171875,3324.5,14.1298828125
2025-11-20 17:00:00,3282.340087890625,3421.1,138.7599121093749
2025-11-20 18:00:00,3446.0,3563.0,117.0
2025-11-20 19:00:00,3918.550048828125,3687.8,230.75004882812482
2025-11-20 20:00:00,3925.239990234375,3837.2,88.03999023437518
2025-11-20 21:00:00,3918.550048828125,3845.5,73.050048828125
2025-11-20 22:00:00,3255.929931640625,3268.0,12.070068359375
2025-11-20 23:00:00,2337.06005859375,2317.0,20.06005859375
