timestamp,actual,predict,abs_err
2025-10-30 00:00:00,2201.610107421875,1963.1,238.5101074218751
2025-10-30 01:00:00,1704.0999755859375,1737.1,33.00002441406241
2025-10-30 02:00:00,1630.5,1625.3,5.2000000000000455
2025-10-30 03:00:00,1617.300048828125,1655.3,37.999951171874955
2025-10-30 04:00:00,1630.5,1701.0,70.5
2025-10-30 05:00:00,1956.9200439453125,1932.4,24.52004394531241
2025-10-30 06:00:00,2972.18994140625,3193.9,221.7100585937501
2025-10-30 07:00:00,3608.39990234375,4032.3,423.9000976562502
2025-10-30 08:00:00,3809.139892578125,4099.8,290.6601074218752
2025-10-30 09:00:00,3809.139892578125,4117.2,308.0601074218748
2025-10-30 10:00:00,3703.340087890625,3950.1,246.7599121093749
2025-10-30 11:00:00,3383.25,3737.2,353.9499999999998
2025-10-30 12:00:00,3240.739990234375,3489.0,248.260009765625
2025-10-30 13:00:00,3186.85009765625,3385.2,198.34990234374982
2025-10-30 14:00:00,2989.18994140625,3285.2,296.0100585937498
2025-10-30 15:00:00,2868.3798828125,3262.2,393.8201171874998
2025-10-30 16:00:00,2868.3798828125,3275.4,407.0201171875001
2025-10-30 17:00:00,3319.590087890625,3382.4,62.80991210937509
2025-10-30 18:00:00,3442.02001953125,3525.7,83.67998046874982
2025-10-30 19:00:00,3655.239990234375,3703.2,47.96000976562482
2025-10-30 20:00:00,3858.14990234375,3943.3,85.15009765625018
2025-10-30 21:00:00,3858.14990234375,4092.4,234.2500976562501
2025-10-30 22:00:00,3157.18994140625,3508.6,351.4100585937499
2025-10-30 23:00:00,2522.419921875,2516.5,5.919921875
