timestamp,actual,predict,abs_err
2025-12-25 00:00:00,1639.3599853515625,1676.0,36.6400146484375
2025-12-25 01:00:00,1539.260009765625,1471.2,68.06000976562495
2025-12-25 02:00:00,1531.844970703125,1456.0,75.844970703125
2025-12-25 03:00:00,1493.239990234375,1458.1,35.13999023437509
2025-12-25 04:00:00,1493.239990234375,1512.8,19.560009765624955
2025-12-25 05:00:00,2274.669921875,1662.1,612.5699218750001
2025-12-25 06:00:00,2750.64990234375,2414.4,336.2499023437499
2025-12-25 07:00:00,3720.52001953125,3328.2,392.3200195312502
2025-12-25 08:00:00,4008.610107421875,3606.0,402.610107421875
2025-12-25 09:00:00,4008.610107421875,3699.3,309.3101074218748
2025-12-25 10:00:00,3791.9599609375,3630.7,161.25996093750018
2025-12-25 11:00:00,3297.530029296875,3487.4,189.8699707031251
2025-12-25 12:00:00,3252.679931640625,3289.6,36.92006835937491
2025-12-25 13:00:00,3140.909912109375,3152.4,11.490087890625091
2025-12-25 14:00:00,3110.7099609375,3037.0,73.7099609375
2025-12-25 15:00:00,3012.510009765625,2995.6,16.91000976562509
2025-12-25 16:00:00,3012.510009765625,2979.0,33.510009765625
2025-12-25 17:00:00,3223.3798828125,3050.2,173.17988281250018
2025-12-25 18:00:00,3378.72998046875,3162.3,216.42998046874982
2025-12-25 19:00:00,3475.1201171875,3260.6,214.5201171875001
2025-12-25 20:00:00,3570.60009765625,3366.5,204.10009765625
2025-12-25 21:00:00,3570.60009765625,3332.1,238.5000976562501
2025-12-25 22:00:00,2895.510009765625,2829.1,66.41000976562509
2025-12-25 23:00:00,2276.2900390625,2060.8,215.49003906249982
